dataset,trend_type,period_type,model,time,mse_trend,mse_seasonal,mse_residual,mae_trend,mae_seasonal,mae_residual,rmse_trend,rmse_seasonal,rmse_residual,corr_trend,corr_seasonal,corr_residual,psnr_trend,psnr_seasonal,psnr_residual,selected_method
synth1,linear,fixed,LGTD,0.010310173034667969,0.6500117038290258,12.86631398344671,16.65808815576293,0.7102156593355134,2.7809124092037725,3.2673640815259413,0.8062330332038162,3.5869644524927633,4.08143212068545,0.9999999999999997,0.9971760876128116,0.08256056003097074,33.907644031327216,22.884858631610495,-0.9873464248603974,linear
synth1,linear,fixed,LGTD_Linear,0.006059885025024414,0.6500117038290258,12.86631398344671,16.65808815576293,0.7102156593355134,2.7809124092037725,3.2673640815259413,0.8062330332038162,3.5869644524927633,4.08143212068545,0.9999999999999997,0.9971760876128116,0.08256056003097074,33.907644031327216,22.884858631610495,-0.9873464248603974,linear
synth1,linear,fixed,LGTD_LOWESS,0.08824014663696289,14.652720423832664,26.124472838917324,16.369243365572895,1.3176090851334816,3.8661806406472556,3.384202548912861,3.8278872010330534,5.11121050622231,4.045892159409701,0.9489922812227719,0.9909941354818946,0.1922742949970128,20.37767316281796,19.808924730154793,-0.9113809192597782,lowess
synth1,linear,fixed,STL,0.18267226219177246,0.010175426332912975,0.16405498710607064,0.17321499877201663,0.08093355078131942,0.3160091476727197,0.3246273570466307,0.10087331824081616,0.405037019426707,0.416191060418189,0.9999656991120595,0.9999341046615144,0.9106046210466604,51.96132965091736,41.829505716352706,18.843050185029206,
synth2,inverted_v,fixed,LGTD,0.08806300163269043,5.362638616792237,79.21505224839431,79.40148961803753,1.0296251502126894,7.349644121431051,7.404429981472985,2.315737164876929,8.900283829653654,8.910751349804208,0.9971446010770794,0.9864195270429692,0.021752564297355878,32.69752300332888,14.99132295677292,-7.769381365346284,lowess
synth2,inverted_v,fixed,LGTD_Linear,0.005646944046020508,776.6815675625799,847.6840532025597,71.73745106081881,22.984090724301318,21.994095640696244,6.919894798536638,27.86900729417142,29.115014222949636,8.469796400198698,0.18313004123743606,0.7727666453056845,0.01424012072167731,11.088878331112033,4.697059954702257,-7.328554278945909,linear
synth2,inverted_v,fixed,LGTD_LOWESS,0.08448314666748047,5.362638616792237,79.21505224839431,79.40148961803753,1.0296251502126894,7.349644121431051,7.404429981472985,2.315737164876929,8.900283829653654,8.910751349804208,0.9971446010770794,0.9864195270429692,0.021752564297355878,32.69752300332888,14.99132295677292,-7.769381365346284,lowess
synth2,inverted_v,fixed,STL,0.09400391578674316,0.1891040283870172,0.13090884604560368,0.30666858961602783,0.1717063079379658,0.2844548545552601,0.3571540797442278,0.4348609299385462,0.3618132751096948,0.5537766604110612,0.999889796016984,0.9999477540122832,0.84544944836079,47.22430051084301,42.80971014077075,16.362212177302045,
synth3,piecewise,fixed,LGTD,0.08723115921020508,38.498859195931054,72.28550302849203,48.9096034562757,2.3011138917051697,6.652628520253071,5.9811185937137505,6.204744893702807,8.502088156946623,6.993540123304913,0.9872413533755995,0.9915238849175311,0.18491038167235613,26.752196763711883,19.471287663991742,-5.66503628126631,lowess
synth3,piecewise,fixed,LGTD_Linear,0.005660057067871094,337.1805180866233,367.5478531673853,46.59235397462262,15.460403242605302,16.10266387681926,5.5630413342135165,18.36247581582133,19.17153757963574,6.825859211456285,0.8733535454937552,0.9485319742801925,0.05750195144288979,17.328050633620467,12.408660835879171,-5.454241391757569,linear
synth3,piecewise,fixed,LGTD_LOWESS,0.08421730995178223,38.498859195931054,72.28550302849203,48.9096034562757,2.3011138917051697,6.652628520253071,5.9811185937137505,6.204744893702807,8.502088156946623,6.993540123304913,0.9872413533755995,0.9915238849175311,0.18491038167235613,26.752196763711883,19.471287663991742,-5.66503628126631,lowess
synth3,piecewise,fixed,STL,0.18114590644836426,0.6761481139874144,0.1813455442731464,0.8130547628846582,0.35492275732310624,0.3345785200844414,0.5734504346529925,0.8222822593169662,0.4258468554223999,0.901695493437035,0.9997786872368251,0.9999715279893858,0.6874292238314661,44.306256960165285,45.476730847118134,12.127707153251798,
